Flow ID	Src IP	Src Port	Dst IP	Dst Port	Protocol	Timestamp	Flow Duration	Total Fwd Packet	Total Bwd packets	Total Length of Fwd Packet	Total Length of Bwd Packet	Fwd Packet Length Max	Fwd Packet Length Min	Fwd Packet Length Mean	Fwd Packet Length Std	Bwd Packet Length Max	Bwd Packet Length Min	Bwd Packet Length Mean	Bwd Packet Length Std	Flow Bytes/s	Flow Packets/s	Flow IAT Mean	Flow IAT Std	Flow IAT Max	Flow IAT Min	Fwd IAT Total	Fwd IAT Mean	Fwd IAT Std	Fwd IAT Max	Fwd IAT Min	Bwd IAT Total	Bwd IAT Mean	Bwd IAT Std	Bwd IAT Max	Bwd IAT Min	Fwd PSH Flags	Bwd PSH Flags	Fwd URG Flags	Bwd URG Flags	Fwd Header Length	Bwd Header Length	Fwd Packets/s	Bwd Packets/s	Packet Length Min	Packet Length Max	Packet Length Mean	Packet Length Std	Packet Length Variance	FIN Flag Count	SYN Flag Count	RST Flag Count	PSH Flag Count	ACK Flag Count	URG Flag Count	CWR Flag Count	ECE Flag Count	Down/Up Ratio	Average Packet Size	Fwd Segment Size Avg	Bwd Segment Size Avg	Fwd Bytes/Bulk Avg	Fwd Packet/Bulk Avg	Fwd Bulk Rate Avg	Bwd Bytes/Bulk Avg	Bwd Packet/Bulk Avg	Bwd Bulk Rate Avg	Subflow Fwd Packets	Subflow Fwd Bytes	Subflow Bwd Packets	Subflow Bwd Bytes	FWD Init Win Bytes	Bwd Init Win Bytes	Fwd Act Data Pkts	Fwd Seg Size Min	Active Mean	Active Std	Active Max	Active Min	Idle Mean	Idle Std	Idle Max	Idle Min	Activity	Stage
172.217.5.202-192.168.3.29-443-51560-6	192.168.3.29	51560	172.217.5.202	443	6	19/07/2019 19:25	94035	8	6	792	4288	517	0	99	180.68204116599998	3693	0	714.6666667	1475.995619	54022.43845	148.8807359	7233.461538	9406.640063	25945	12	80240	11462.857142899999	15109.50333	39746	65	93106	18621.2	13520.90678	36338	267	0	0	0	0	256	208	85.07470623	63.80602967	0	3693	338.6666667	946.5655713960001	895986.381	0	1	0	0	0	0	0	0	0	362.8571429	99	714.6666667	0	0	0	0	0	0	8	792	6	4288	-1	244	4	0	0	0	0	0	0	0	0	0	Normal	Benign
172.217.5.202-192.168.3.29-443-51558-6	172.217.5.202	443	192.168.3.29	51558	6	19/07/2019 19:25	5808	1	2	0	31	0	0	0	0	31	0	15.5	21.920310216799997	5337.465565	516.5289256	2904	4072.93506	5784	24	0	0	0	0	0	24	24	0	24	24	0	1	0	0	32	52	172.1763085	344.3526171	0	31	15.5	17.89785834	320.3333333	0	0	0	1	1	0	0	0	2	20.66666667	0	15.5	0	0	0	0	0	0	1	0	2	31	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-57364-53-17	192.168.3.29	57364	8.8.8.8	53	17	19/07/2019 13:29	14041	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19443.059611099998	284.8799943	4680.333333	8024.381243	13946	12	0	0	0	0	0	14041	7020.5	9911.515752	14029	12	0	0	0	0	8	24	71.21999858	213.6599957	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
0.87.248.248-3.0.0.0-0-0-0	0.87.248.248	0	3.0.0.0	0	0	19/07/2019 19:22	119999514	2	1	0	0	0	0	0	0	0	0	0	0	0	0.025000101250400003	59999757	181.019336	59999885	59999629	59999885	59999885	0	59999885	59999885	0	0	0	0	0	0	0	0	0	0	0	0.016666734	0.008333367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	-1	-1	0	0	0	0	0	0	59999757	181.019336	59999885	59999629	Normal	Benign
172.217.5.74-192.168.3.29-443-46050-6	192.168.3.29	46050	172.217.5.74	443	6	19/07/2019 19:25	76059	7	5	792	4258	517	0	113.14285714299999	190.3159028	3694	0	851.6	1607.60841	66395.82429430001	157.7722557	6914.454545	8060.392861	25119	12	62169	10361.5	14434.08466	39001	71	75747	18936.75	4771.315848	25119	13869	0	0	0	0	224	176	92.03381585	65.7384399	0	3694	388.46153846199996	1012.790338	1025744.269	0	1	0	0	0	0	0	0	0	420.83333333300004	113.14285714299999	851.6	0	0	0	0	0	0	7	792	5	4258	-1	240	4	0	0	0	0	0	0	0	0	0	Normal	Benign
172.217.5.74-192.168.3.29-443-46050-6	172.217.5.74	443	192.168.3.29	46050	6	19/07/2019 19:25	10391	1	2	0	31	0	0	0	0	31	0	15.5	21.920310216799997	2983.350977	288.7113849	5195.5	7310.777011	10365	26	0	0	0	0	0	26	26	0	26	26	0	1	0	0	32	52	96.23712828	192.4742566	0	31	15.5	17.89785834	320.3333333	0	0	0	1	1	0	0	0	2	20.66666667	0	15.5	0	0	0	0	0	0	1	0	2	31	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
172.217.11.69-192.168.3.29-443-57304-6	192.168.3.29	57304	172.217.11.69	443	6	19/07/2019 19:23	116625536	488	870	50443	2555323	1540	0	103.3668033	266.40502482700003	46794	0	2937.152874	5238.908223	22343.01414	11.64410511	85943.65217	694138.2014	12548462	2	116597773	239420.4784	1149084.634	12602248	19	116625536	134206.60069000002	865888.3274969999	12562598	2	0	0	0	0	15616	27856	4.184332323	7.4597727893800005	0	46794	1917.414275	4409.08247	19440008.23	0	1	0	0	0	0	0	0	1	1918.826215	103.3668033	2937.152874	0	0	0	0	0	0	488	50443	870	2555323	-1	891	145	0	7547727.286	10891434.89	31221544	222116	8596529.571	3061562.172	12548462	5002436	Normal	Benign
172.217.14.99-192.168.3.29-80-42252-6	192.168.3.29	42252	172.217.14.99	80	6	19/07/2019 19:23	114491217	25	26	2681	4907	383	0	107.24	175.5126491	701	0	188.73076923099998	317.0933689	66.27582621	0.445449016	2289824.34	4162919.2791800005	10233817	8	114463529	4769313.708330001	4967957.902	10247650	201	114491217	4579648.68	4963332.72	10247838	13809	0	0	0	0	800	848	0.218357361	0.22709165542399998	0	701	145.9230769	256.6513502	65869.91554	0	1	0	0	0	0	0	0	1	148.7843137	107.24	188.73076923099998	0	0	0	0	0	0	25	2681	26	4907	-1	265	7	0	407327.1818	1161894.9056799999	3890679	13726	9999705.364	583722.6875979999	10233817	8258758	Normal	Benign
172.217.14.99-192.168.3.29-80-42256-6	192.168.3.29	42256	172.217.14.99	80	6	19/07/2019 19:23	114297873	22	23	2298	4206	383	0	104.4545455	174.58760313599998	701	0	182.8695652	314.7334087	56.903946060299994	0.39370811388599997	2597678.932	4368908.584	10233812	12	114270248	5441440.381	4990709.465	10247680	156	114297873	5195357.864	5010373.353630001	10247796	13809	0	0	0	0	704	752	0.192479522	0.20122859154199998	0	701	141.3913043	254.2497004	64642.91014	0	1	0	0	0	0	0	0	1	144.5333333	104.4545455	182.8695652	0	0	0	0	0	0	22	2298	23	4206	-1	261	6	0	350072.6364	1091118.063	3639628	13804	10039389.27	465792.67773999996	10233812	8653750	Normal	Benign
192.168.3.29-52.42.232.148-57820-443-6	192.168.3.29	57820	52.42.232.148	443	6	19/07/2019 19:25	60612812	14	12	1391	431	792	0	99.35714285709999	241.77376810799998	255	0	35.91666667	80.64000624	30.05965142	0.428952216	2424512.48	4366777.698	10197054	12	60570065	4659235.769230001	5217708.468	10239707	76	60612393	5510217.545	5252765.952330001	10239901	189	0	0	0	0	448	400	0.23097426992800002	0.19797794565299998	0	792	67.48148148	182.1004309	33160.56695	0	1	0	0	0	0	0	0	0	70.07692308	99.35714285709999	35.91666667	0	0	0	0	0	0	14	1391	12	431	-1	125	4	0	67075.5	59655.19001980001	188846	42653	10034990	276873.9981	10197054	9502108	Normal	Benign
192.168.3.29-52.89.38.17-58488-443-6	192.168.3.29	58488	52.89.38.17	443	6	19/07/2019 19:25	60924681	14	12	1379	332	780	0	98.5	239.13618585400002	156	0	27.66666667	58.10387772	28.08385652	0.42675644	2436987.24	4389708.032869999	10197826	10	60882743	4683287.923	5244499.701	10239697	74	60924350	5538577.273	5278897.8137300005	10239985	231	0	0	0	0	448	400	0.229791929	0.196964511	0	780	63.370370370399996	177.28142515099998	31428.7037	0	1	0	0	0	0	0	0	0	65.80769230770001	98.5	27.66666667	0	0	0	0	0	0	14	1379	12	332	-1	125	4	0	64520	55254.24539	177307	41860	10089538.33	162913.6215	10197826	9816405	Normal	Benign
192.168.3.29-52.42.232.148-57818-443-6	192.168.3.29	57818	52.42.232.148	443	6	19/07/2019 19:25	63623633	16	13	2541	686	1196	0	158.8125	351.5907126	255	0	52.76923077	98.24981242	50.72014671	0.455805471	2272272.607	4157942.57	10258010	14	63582728	4238848.533	4970769.55	10258010	93	63623221	5301935.083330001	5034159.815219999	10298819	1247	0	0	0	0	512	432	0.25147888	0.20432659040399997	0	1196	107.5666667	266.697644	71127.63333330001	0	1	0	0	0	0	0	0	0	111.2758621	158.8125	52.76923077	0	0	0	0	0	0	16	2541	13	686	-1	134	5	0	607709.6667	1388149.562	3441258	40769	9996160.5	526050.8042	10258010	8923450	Normal	Benign
172.217.4.131-192.168.3.29-443-47820-6	192.168.3.29	47820	172.217.4.131	443	6	19/07/2019 19:24	66900288	86	106	2512	165581	517	0	29.20930233	77.66808964	3506	0	1562.084906	1228.285093	2512.59008	2.8699428020399997	350263.288	3347408.2288599997	39056649	6	66868683	786690.3882350001	5002586.672	39074532	60	66900288	637145.6	4506017.925	39070540	11	0	0	0	0	2752	3408	1.285495213	1.584447589	0	3506	870.9481865280001	1188.594359	1412756.549	0	1	0	0	0	0	0	0	1	875.484375	29.20930233	1562.084906	0	0	0	0	0	0	86	2512	106	165581	-1	257	23	0	1409678	1941169.335	2782292	37064	32020282.5	9950924.934	39056649	24983916	Normal	Benign
172.217.14.99-192.168.3.29-80-42280-6	192.168.3.29	42280	172.217.14.99	80	6	19/07/2019 19:24	116069585	18	19	1147	2103	383	0	63.72222222	146.6186753	701	0	110.6842105	262.6186616	28.000444733200002	0.318774294	3224155.139	4716631.002	10247886	13	116041937	6825996.294	4763917.5245199995	10249676	709	116069585	6448310.278	4896745.669	10261706	13789	0	0	0	0	576	624	0.155079386	0.163694908	0	701	85.52631579	210.19819949900003	44183.28307	0	1	0	0	0	0	0	0	1	87.83783783780001	63.72222222	110.6842105	0	0	0	0	0	0	18	1147	19	2103	-1	248	3	0	360971.2727	986599.7317870001	3311730	13763	10189551.27	79202.69764	10247886	10009022	Normal	Benign
172.217.11.67-192.168.3.29-443-60348-6	192.168.3.29	60348	172.217.11.67	443	6	19/07/2019 19:24	109778227	226	297	9473	594056	744	0	41.9159292	89.05188008	25524	0	2000.188552	2997.257833	5497.711308	4.764150545080001	210303.1169	1241201.308	13053525	3	109719689	487643.06222200004	1869791.4786200002	13106728	32	109778227	370872.3885	1634479.603	13067474	3	0	0	0	0	7232	9520	2.058696029	2.7054545160400005	0	25524	1151.772901	2455.885806	6031375.093640001	0	1	0	0	0	0	0	0	1	1153.975143	41.9159292	2000.188552	0	0	0	0	0	0	226	9473	297	594056	-1	307	85	0	3140407.444	3843366.419	8939299	67882	8676330.556	2989437.432	13053525	5102794	Normal	Benign
192.168.3.10-239.2.11.71-53569-8662-17	192.168.3.10	53569	239.2.11.71	8662	17	19/07/2019 19:24	107791184	30	1	1524	52	56	48	50.8	2.383853733	52	52	52	0	14.62086176	0.287593093	3593039.4666699995	6207521.982	20018729	2	92911782	3203854.552	5933235.94	20018729	2	0	0	0	0	0	0	0	0	0	240	8	0.278315896	0.009277197	48	56	50.875	2.3244839871400003	5.403225806	0	0	0	0	0	0	0	0	0	52.51612903229999	50.8	52	0	0	0	0	0	0	30	1524	1	52	-1	-1	30	0	3579403.75	2399005.08	5121948	33	13353364.43	5787102.412280001	20018729	5403738	Normal	Benign
172.217.14.100-192.168.3.29-443-40830-6	192.168.3.29	40830	172.217.14.100	443	6	19/07/2019 19:23	100320114	44	64	4946	15761	784	0	112.4090909	180.62479653900002	2836	0	246.265625	529.5684449	206.4092551	1.0765538005700002	937571.1588790001	4456184.343	37449059	3	100292477	2332383.186	6846154.057	37466842	33	100320114	1592382.762	5738906.125	37462978	3	0	0	0	0	1408	2064	0.43859599282399997	0.637957808	0	2836	189.9724771	425.7280139	181244.3418	0	1	0	0	0	0	0	0	1	191.73148148099997	112.4090909	246.265625	0	0	0	0	0	0	44	4946	64	15761	-1	300	25	0	419572	544940.2472890001	1219524	32460	16143413.67	11253802.71	37449059	7412489	Normal	Benign
172.217.11.173-192.168.3.29-443-39992-6	192.168.3.29	39992	172.217.11.173	443	6	19/07/2019 19:23	86343119	167	342	10608	438095	1777	0	63.520958083800004	229.0297723	4254	0	1280.979532	956.5687716	5196.743009	5.895084703	169966.76968499998	1838451.1755400002	27066131	3	86315539	519973.12650600006	3197963.528	27080218	36	86343119	253205.62756599998	2241837.068	27080008	3	0	0	0	0	5344	10960	1.934143704	3.960940999	0	4254	879.8098039	978.9752977960001	958392.6336950001	0	1	0	0	0	0	0	0	2	881.5383104	63.520958083800004	1280.979532	0	0	0	0	0	0	167	10608	342	438095	-1	393	27	0	271539.2	247002.74654499997	599204	77949	16982831.8	8456441.753	27066131	10282022	Normal	Benign
192.168.3.29-23.62.236.171-43208-80-6	192.168.3.29	43208	23.62.236.171	80	6	19/07/2019 19:25	54368620	6	7	0	0	0	0	0	0	0	0	0	0	0	0.239108515	4530718.333330001	5104168.3378099995	10226878	12815	44128927	8825785.4	3161596.862	10239707	3170149	51211575	8535262.5	4175129.548	10239902	12815	0	0	0	0	192	224	0.110357776	0.128750739	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	7	0	-1	243	0	0	12878	41.68333	12924	12815	10226816.2	46.305507231899995	10226878	10226757	Normal	Benign
172.217.14.110-192.168.3.29-443-60044-6	192.168.3.29	60044	172.217.14.110	443	6	19/07/2019 19:24	94743059	100	135	26273	16320	2196	0	262.73	404.4991879	3507	0	120.8888889	320.2807692	449.5632762	2.4803927852900003	404884.8675	2919793.628	38272831	4	94710883	956675.5859	4446329.0083099995	38291417	28	94743059	707037.7537	3839457.3022300005	38286690	4	0	0	0	0	3200	4336	1.055486292	1.424906494	0	3507	180.4788136	363.97630793900004	132478.7527	0	1	0	0	0	0	0	0	1	181.24680851099998	262.73	120.8888889	0	0	0	0	0	0	100	26273	135	16320	-1	622	64	0	8642933.333	6991776.804880001	16643588	3706077	22896973.33	13571263.79	38272831	12588653	Normal	Benign
172.217.14.101-192.168.3.29-443-55076-6	192.168.3.29	55076	172.217.14.101	443	6	19/07/2019 19:23	116809449	15	14	1133	3972	517	0	75.53333333329999	140.1493421	2777	0	283.7142857	735.1379178369999	43.703656199899996	0.248267587	4171766.036	15271414.64	58308413	11	116795519	8342537.0714300005	21143881.56	58308413	31	116809414	8985339.538460001	21876858.56	58367952	12	0	0	0	0	480	464	0.128414269	0.11985331768799999	0	2777	170.16666666700002	513.4178297	263597.8678	0	1	0	0	0	0	0	0	0	176.0344828	75.53333333329999	283.7142857	0	0	0	0	0	0	15	1133	14	3972	-1	248	8	0	156407.5	136658.9921	253040	59775	58241315.5	94890.19450130001	58308413	58174218	Normal	Benign
172.217.5.65-192.168.3.29-443-50400-6	192.168.3.29	50400	172.217.5.65	443	6	19/07/2019 19:24	90995152	234	341	19257	573433	586	0	82.29487179	176.3526589	12762	0	1681.621701	2744.75031	6513.423924	6.319017963	158528.1394	2365849.8157900004	52378375	4	90967420	390418.1116	3707637.863	52396151	44	90995152	267632.8	3072283.768	52392450	4	0	0	0	0	7500	10928	2.571565571	3.747452392	0	12762	1028.975694	2255.315397	5086447.54	0	1	0	0	0	0	0	0	1	1030.765217	82.29487179	1681.621701	0	0	0	0	0	0	234	19257	341	573433	-1	389	91	0	2341544.667	2052158.422	4257569	176059	26472600.67	23319568.81	52378375	7158076	Normal	Benign
172.217.11.163-192.168.3.29-443-51594-6	192.168.3.29	51594	172.217.11.163	443	6	19/07/2019 19:24	117576086	17	16	1643	5704	744	0	96.64705882	209.2477423	2836	0	356.5	765.8842384239999	62.48719659	0.280669319	3674252.688	14429732.56	58882030	7	117562197	7347637.313	20040923.01	58895994	26	117576064	7838404.267	20656615.36	58895981	19	0	0	0	0	544	528	0.144587225	0.13608209410900002	0	2836	216.08823529400001	553.3342662	306178.8102	0	1	0	0	0	0	0	0	0	222.6363636	96.64705882	356.5	0	0	0	0	0	0	17	1643	16	5704	-1	250	8	0	101275.5	58758.45219630001	142824	59727	58679849.5	285926.4051	58882030	58477669	Normal	Benign
172.217.11.78-192.168.3.29-443-41666-6	192.168.3.29	41666	172.217.11.78	443	6	19/07/2019 19:24	101594463	258	385	14615	1163897	797	0	56.64728682	125.7757393	35100	0	3023.109091	5117.577771	11600.15974	6.3290850801600005	158246.8271	1934253.757	43278954	3	101526710	395045.5642	3049029.797	43292883	26	101594463	264568.9141	2498118.136	43292824	3	0	0	0	0	8256	12336	2.539508477	3.789576603	0	35100	1829.987578	4214.989556	17766136.96	0	1	0	0	0	0	0	0	1	1832.833593	56.64728682	3023.109091	0	0	0	0	0	0	258	14615	385	1163897	-1	523	97	0	127223.33333299999	73878.35596660001	212517	83252	24133577	17011983.86	43278954	10753199	Normal	Benign
192.168.3.29-13.33.25.50-40098-443-6	192.168.3.29	40098	13.33.25.50	443	6	19/07/2019 19:23	117146422	12	13	950	5294	318	0	79.16666667	103.746924	3896	0	407.2307692	1077.726864	53.30081699	0.21340813977200002	4881100.916669999	16463318.74	58368573	9	117139323	10649029.36	23576109.99	58368573	95	117146408	9762200.667	22700965.286999997	58376099	9	0	0	0	0	384	432	0.102435907	0.110972233	0	3896	240.1538462	769.1009656639999	591516.2953850001	0	1	0	0	0	0	0	0	1	249.76	79.16666667	407.2307692	0	0	0	0	0	0	12	950	13	5294	-1	126	7	0	236171.5	265321.31354400003	423782	48561	58333471.5	49641.017359599995	58368573	58298370	Normal	Benign
172.217.11.163-192.168.3.29-443-51594-6	192.168.3.29	51594	172.217.11.163	443	6	19/07/2019 19:26	13785	1	3	0	92	0	0	0	0	53	0	30.66666667	27.46512941	6673.920929	290.17047515400003	4595	7936.257808	13759	9	0	0	0	0	0	13785	6892.5	9710.697426	13759	26	0	1	0	0	32	96	72.54261878850001	217.62785636599997	0	53	26.2	24.59064863	604.7	0	0	0	1	1	0	0	0	3	32.75	0	30.66666667	0	0	0	0	0	0	1	0	3	92	-1	250	0	0	0	0	0	0	0	0	0	0	Normal	Benign
172.217.11.163-192.168.3.29-443-51594-6	192.168.3.29	51594	172.217.11.163	443	6	19/07/2019 19:26	283	2	1	24	39	24	0	12	16.97056275	39	39	39	0	222614.841	10600.70671	141.5	120.9152596	227	56	56	56	0	56	56	0	0	0	0	0	0	1	0	0	64	32	7067.137809	3533.568905	0	39	25.5	18.41195264	339	0	0	0	1	1	0	0	0	0	34	12	39	0	0	0	0	0	0	2	24	1	39	-1	340	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-52.32.232.251-53624-443-6	192.168.3.29	53624	52.32.232.251	443	6	19/07/2019 19:23	788689	9	7	1384	3826	551	0	153.7777778	226.3949965	3418	0	546.5714286	1268.772879	6605.899157	20.28683042	52579.26667	108305.2032	436351	17	747816	93477	140270.816	436351	6692	788665	131444.1667	179605.99453599998	485713	2223	0	0	0	0	288	240	11.41134211	8.875488310349999	0	3418	306.4705882	820.672142	673502.7647	0	1	0	0	0	0	0	0	0	325.625	153.7777778	546.5714286	0	0	0	0	0	0	9	1384	7	3826	-1	118	4	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-23.62.236.177-38130-80-6	192.168.3.29	38130	23.62.236.177	80	6	19/07/2019 19:26	562347	3	5	296	384	296	0	98.66666667	170.8956797	384	0	76.8	171.7300207	1209.217796	14.226091719200001	80335.28571	200634.5806	535125	16	13987	6993.5	9293.504425	13565	422	562347	140586.75	263104.6602	535141	580	0	0	0	0	96	176	5.334784394690001	8.891307324480001	0	384	75.55555555560001	151.5314415	22961.777777799998	0	1	0	0	0	0	0	0	1	85	98.66666667	76.8	0	0	0	0	0	0	3	296	5	384	-1	235	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-54331-53-17	192.168.3.29	54331	8.8.8.8	53	17	19/07/2019 16:55	14136	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19312.39389	282.9654782	4712	8091.309474	14055	17	0	0	0	0	0	14136	7068	9971.619828	14119	17	0	0	0	0	8	24	70.74136955	212.22410865900002	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.193.206-55120-443-6	192.168.3.29	55120	216.58.193.206	443	6	19/07/2019 19:26	133653	8	7	792	4132	517	0	99	180.68204116599998	3506	0	590.2857143	1302.113246	36841.672091199995	112.23092635399999	9546.642857	9650.993361	30111	12	119822	17117.42857	17812.417203099998	44357	56	129392	21565.33333	10250.98258	31027	4833	0	0	0	0	268	240	59.85649406	52.3744323	0	3506	307.75	871.9183066	760241.5333	0	1	0	0	0	0	0	0	0	328.2666667	99	590.2857143	0	0	0	0	0	0	8	792	7	4132	-1	244	4	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.193.206-55122-443-6	192.168.3.29	55122	216.58.193.206	443	6	19/07/2019 19:26	133718	8	7	792	4133	517	0	99	180.68204116599998	3507	0	590.4285714	1302.48645	36831.24187	112.17637116899999	9551.285714	10216.36709	30028	6	119829	17118.42857	18037.41059	43904	63	115591	19265.16667	10953.3567	30028	864	0	0	0	0	268	240	59.82739795689999	52.348973212299995	0	3507	307.8125	872.1628456	760668.0292	0	1	0	0	0	0	0	0	0	328.3333333	99	590.4285714	0	0	0	0	0	0	8	792	7	4133	-1	244	4	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.193.206-55124-443-6	192.168.3.29	55124	216.58.193.206	443	6	19/07/2019 19:26	133849	8	7	792	4133	517	0	99	180.68204116599998	3507	0	590.4285714	1302.48645	36795.194584900004	112.06658249200001	9560.642857	10376.45662	28971	10	120041	17148.71429	18268.08025	43129	48	114414	19069	10990.81125	28971	712	0	0	0	0	268	240	59.768844	52.2977385	0	3507	307.8125	872.1628456	760668.0292	0	1	0	0	0	0	0	0	0	328.3333333	99	590.4285714	0	0	0	0	0	0	8	792	7	4133	-1	244	4	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.193.206-55130-443-6	192.168.3.29	55130	216.58.193.206	443	6	19/07/2019 19:26	129497	7	5	792	4071	517	0	113.14285714299999	190.3159028	3507	0	814.2	1525.003016	37552.993505599996	92.66623937	11772.45455	10452.41236	30780	10	115692	19282	16536.65236	39361	53	111254	27813.5	12972.31548	45187	13795	0	0	0	0	224	176	54.0553063	38.61093307	0	3507	374.07692307699995	961.9831479410001	925411.5769229999	0	1	0	0	0	0	0	0	0	405.25	113.14285714299999	814.2	0	0	0	0	0	0	7	792	5	4071	-1	240	4	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.193.206-55128-443-6	192.168.3.29	55128	216.58.193.206	443	6	19/07/2019 19:26	129780	7	5	792	4072	517	0	113.14285714299999	190.3159028	3508	0	814.4	1525.44446	37478.810294300005	92.46417013	11798.18182	10268.95912	30279	11	115885	19314.16667	16074.480338899999	39050	72	111382	27845.5	12584.56625	44383	13881	0	0	0	0	224	176	53.937432578199996	38.52673756	0	3508	374.1538462	962.2545441269999	925933.8076920001	0	1	0	0	0	0	0	0	0	405.33333333300004	113.14285714299999	814.4	0	0	0	0	0	0	7	792	5	4072	-1	240	4	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.193.206-55130-443-6	216.58.193.206	443	192.168.3.29	55130	6	19/07/2019 19:26	2102	1	2	0	31	0	0	0	0	31	0	15.5	21.920310216799997	14747.85918	1427.212179	1051	1459.468396	2083	19	0	0	0	0	0	19	19	0	19	19	0	1	0	0	32	52	475.73739295900003	951.4747859180001	0	31	15.5	17.89785834	320.3333333	0	0	0	1	1	0	0	0	2	20.66666667	0	15.5	0	0	0	0	0	0	1	0	2	31	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.193.206-55128-443-6	216.58.193.206	443	192.168.3.29	55128	6	19/07/2019 19:26	2841	1	2	0	31	0	0	0	0	31	0	15.5	21.920310216799997	10911.650827200001	1055.966209	1420.5	1979.191881	2820	21	0	0	0	0	0	21	21	0	21	21	0	1	0	0	32	52	351.9887364	703.9774727	0	31	15.5	17.89785834	320.3333333	0	0	0	1	1	0	0	0	2	20.66666667	0	15.5	0	0	0	0	0	0	1	0	2	31	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-216.58.217.195-47128-443-6	192.168.3.29	47128	216.58.217.195	443	6	19/07/2019 19:24	117813439	189	254	8618	210706	517	0	45.5978836	64.21288725	8508	0	829.5511811	1605.766664	1861.621237	3.760182232	266546.2421	2244154.05	35384120	3	117799576	626593.4894	3422841.965	35436462	43	117761845	465461.8379	2955218.6992200003	35397917	3	0	0	0	0	6048	8144	1.604231246	2.155950986	0	8508	493.972973	1274.84477	1625229.187	0	1	0	0	0	0	0	0	1	495.08803611699994	45.5978836	829.5511811	0	0	0	0	0	0	189	8618	254	210706	-1	261	95	0	1896076.2857099997	2073123.392	4779406	68496	14924993.57	10537354.57	35384120	5262427	Normal	Benign
172.217.5.206-192.168.3.29-443-35580-6	192.168.3.29	35580	172.217.5.206	443	6	19/07/2019 19:24	115736890	151	191	6784	564765	1093	0	44.92715232	131.120306	17016	0	2956.884817	3606.536539	4938.347661	2.954978313	339404.36950100004	2421733.577	27134252	2	115723121	771487.4733	3615842.7670400003	27152350	32	115685135	608869.1316	3225273.586	27147975	2	0	0	0	0	4832	6128	1.304683407	1.650294906	0	17016	1666.323615	3054.951511	9332728.734	0	1	0	0	0	0	0	0	1	1671.195906	44.92715232	2956.884817	0	0	0	0	0	0	151	6784	191	564765	-1	376	38	0	3096786.167	3278926.4182700003	8993645	37713	16181708.67	9018422.035	27134252	6324218	Normal	Benign
172.217.4.161-192.168.3.29-443-42620-6	192.168.3.29	42620	172.217.4.161	443	6	19/07/2019 19:24	117218528	69	91	1179	397434	517	0	17.08695652	73.17017617	17016	0	4367.406593	3919.553257	3400.597216	1.364971927	737223.4465	6535603.7	58717159	8	117204585	1723596.8382400002	9954759.505	58770635	51	117218514	1302427.933	8670733.303	58730952	13	0	0	0	0	2208	2928	0.588644143	0.776327783	0	17016	2475.857143	3650.25002	13324325.21	0	1	0	0	0	0	0	0	1	2491.33125	17.08695652	4367.406593	0	0	0	0	0	0	69	1179	91	397434	-1	248	8	0	142516	116969.60374400001	225226	59806	58459840.5	363903.3126	58717159	58202522	Normal	Benign
172.217.14.101-192.168.3.29-443-55076-6	192.168.3.29	55076	172.217.14.101	443	6	19/07/2019 19:26	5112237	3	4	39	131	39	0	13	22.5166605	53	0	32.75	22.80898946	33.253544387699996	1.3692635924399998	852039.5	2073471.5458900002	5084473	14	5098299	2549149.5	3585488.879	5084473	13826	5112237	1704079	2939509.683	5098323	34	0	1	0	0	96	128	0.586827254	0.7824363385340001	0	53	26.125	22.145218768099998	490.4107143	0	0	0	1	1	0	0	0	1	29.85714286	13	32.75	0	0	0	0	0	0	3	39	4	131	-1	248	1	0	13918	0	13918	13918	5084473	0	5084473	5084473	Normal	Benign
